key_ind,zaehler,indication_class_de,name_de,name_en,translation_source,translation_date,confidence_level,validation_status,review_source,review_date,reviewed_name_en,review_notes
31H03,12,Estrogene (Monopräparate),Östrogene,Estrogens,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H04,1,Selektive Estrogenrezeptor-Modulatoren (Monopräparate),Estrogenrezeptor-Modulatoren (selektive),Selective estrogen receptor modulators,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H04,2,Selektive Estrogenrezeptor-Modulatoren (Monopräparate),Knochenschwund,Osteoporosis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H04,3,Selektive Estrogenrezeptor-Modulatoren (Monopräparate),Osteoporose,Osteoporosis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H04,4,Selektive Estrogenrezeptor-Modulatoren (Monopräparate),SERM,SERMs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H04,5,Selektive Estrogenrezeptor-Modulatoren (Monopräparate),Selektive Estrogenrezeptor-Modulatoren (Monopräparate),Selective estrogen receptor modulators,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H05,1,Gestagene (Monopräparate),"Abort, drohender bzw. habitueller",Threatened or habitual abortion,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Threatened or recurrent miscarriage,Manual review against current clinical nomenclature.
31H05,2,Gestagene (Monopräparate),Endometriose,Endometriosis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H05,3,Gestagene (Monopräparate),Gelbkörperhormon,Progesterone,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H05,4,Gestagene (Monopräparate),Gestagene zur Substitution,Progestogen replacement therapy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H05,5,Gestagene (Monopräparate),Oligomenorrhoe,Oligomenorrhea,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H05,6,Gestagene (Monopräparate),Polymenorrhoe,Polymenorrhea,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H05,7,Gestagene (Monopräparate),Progesteron,Progesterone,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H05,8,Gestagene (Monopräparate),Sterilität der Frau,Female infertility,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H06,1,Antigestagene (Monopräparate),Antigestagene,Antigestagens,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Antiprogestogens,Manual review against current clinical nomenclature.
31H06,2,Antigestagene (Monopräparate),Antiprogesteron,Antiprogestogens,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,1,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),"Abort, drohender bzw. habitueller",Threatened or habitual abortion,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Threatened or recurrent miscarriage,Manual review against current clinical nomenclature.
31H07,2,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Estrogen-Gestagen-Kombinationen (ohne Kontrazeptiva),Estrogen-progestogen combinations (excluding contraceptives),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,3,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Estrogene,Estrogens,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,4,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Gestagene,Progestogens,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,5,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Hitzewallungen,Hot flashes,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,6,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Menopausenbeschwerden,Menopausal symptoms,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,7,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Oligomenorrhoe,Oligomenorrhea,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,8,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Osteoporose,Osteoporosis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,9,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Polymenorrhoe,Polymenorrhea,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H07,10,Kombinationen mit Estrogenen und Gestagenen (ohne Kontrazeptiva),Zyklusstörungen,Menstrual cycle disorders,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H08,1,Sonstige Hormonkombinationen,Menopausenbeschwerden,Menopausal symptoms,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H08,2,Sonstige Hormonkombinationen,Osteoporose,Osteoporosis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H08,3,Sonstige Hormonkombinationen,"Sexualhormonkombinationen, sonstige",Other sex hormone combinations,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31H09,1,Kombinationen von Anabolika mit sonstigen Stoffen,Anabolikakombinationen,Anabolic steroid combinations,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,1,Hormonelle Kontrazeptiva,Empfängnisverhütung,Contraception,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,2,Hormonelle Kontrazeptiva,Hormonale Kontrazeption,Hormonal contraception,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,3,Hormonelle Kontrazeptiva,Hormonelle Kontrazeptiva,Hormonal contraceptives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,4,Hormonelle Kontrazeptiva,Kontrazeptiva,Contraceptives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,5,Hormonelle Kontrazeptiva,Orale Kontrazeptiva,Oral contraceptives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,6,Hormonelle Kontrazeptiva,Ovulationshemmer,Ovulation inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,7,Hormonelle Kontrazeptiva,Pille,The pill,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I,8,Hormonelle Kontrazeptiva,Schwangerschaftsverhütung,Pregnancy prevention,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Contraception,Manual review against current clinical nomenclature.
31I,9,Hormonelle Kontrazeptiva,Sexualhormone,Sex hormones,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I01,1,Kombinationen,"Hormonelle Kontrazeptiva, Kombinationen","Hormonal contraceptives, combinations",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Combined hormonal contraceptives,Manual review against current clinical nomenclature.
31I01,2,Kombinationen,Pille danach,Emergency contraception,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I01,3,Kombinationen,Postkoitale Kontrazeptiva,Postcoital contraceptives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I02,1,Sequentialpräparate,"Hormonelle Kontrazeptiva, Sequentialpräparate","Hormonal contraceptives, sequential preparations",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Sequential hormonal contraceptives,Manual review against current clinical nomenclature.
31I02,2,Sequentialpräparate,Sequentialpräparate,Sequential preparations,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Sequential hormonal contraceptive preparations,Manual review against current clinical nomenclature.
31I03,1,"Gestagene, oral",Gestagene zur Kontrazeption,Progestogens for contraception,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I03,2,"Gestagene, oral",Minipille,Mini-pill,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I04,1,Depot-Gestagene,Depot-Gestagene,Depot progestogens,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I04,2,Depot-Gestagene,Dreimonatsspritze,Three-month injection,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Three-month contraceptive injection,Manual review against current clinical nomenclature.
31I04,3,Depot-Gestagene,Gestagene,Progestogens,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I05,1,Lokale Kontrazeptiva,"Hormonelle Kontrazeptiva, lokale","Hormonal contraceptives, local",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Locally administered hormonal contraceptives,Manual review against current clinical nomenclature.
31I06,1,Notfallkontrazeptiva,Notfallkontrazeptiva,Emergency contraceptives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31I06,2,Notfallkontrazeptiva,Pille danach,Emergency contraception,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J,1,Gewebshormone,Gewebshormone,Tissue hormones,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J01,1,Prostaglandine,Arterielle Verschlusskrankheit,Arterial occlusive disease,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J01,2,Prostaglandine,"Ductus arteriosus Botalli, Aufrechterhaltung der Durchgängigkeit","Patent ductus arteriosus, maintenance of patency",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Maintenance of ductus arteriosus patency,Manual review against current clinical nomenclature.
31J01,3,Prostaglandine,Nachgeburtsbehandlung,Postpartum hemorrhage management,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Postpartum treatment,Manual review against current clinical nomenclature.
31J01,4,Prostaglandine,Prostaglandine,Prostaglandins,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J01,5,Prostaglandine,"Schwangerschaftsverhütung, postkoital",Postcoital contraception,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J02,1,Sonstige,"Gewebshormone, sonstige","Tissue hormones, other",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J02,2,Sonstige,IGF,IGF,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J02,3,Sonstige,Insulin-like Growth Factor,Insulin-like growth factor,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31J02,4,Sonstige,Wachstumsstörung,Growth disorder,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
31W,1,Anthroposophika,"Anthroposophika, Hormone/ Hormonhemmstoffe","Anthroposophic medicines, hormones/hormone inhibitors",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31W,2,Anthroposophika,"Hormone/ Hormonhemmstoffe, Anthroposophika","Hormones/hormone inhibitors, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31X,1,Homöopathika,"Homöopathika, Hormone/Hormonhemmstoffe","Homeopathic medicines, hormones/hormone inhibitors",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31X,2,Homöopathika,"Hormone/ Hormonhemmstoffe, Homöopathika","Hormones/hormone inhibitors, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31X01,1,Schilddrüsenerkrankungen,"Schilddrüsentherapeutika, Homöopathika","Thyroid therapeutics, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic thyroid treatments,Manual review against current clinical nomenclature.
31X02,1,Sonstige,"Hormone/ Hormonhemmstoffe, sonstige Homöopathika","Hormones/hormone inhibitors, other homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other homeopathic hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31Y,1,Organe/Mikroorganismen,"Hormone/ Hormonhemmstoffe, biologische","Hormones/hormone inhibitors, biological",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Biological hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31Y01,1,Sexualhormone,"Sexualhormone, biologische","Sex hormones, biological",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Biological sex hormones,Manual review against current clinical nomenclature.
31Y02,1,Sonstige,"Hormone/ Hormonhemmstoffe, sonstige biologische","Hormones/hormone inhibitors, other biological",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other biological hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31Z,1,Phytopharmaka,"Hormone/ Hormonhemmstoffe, pflanzliche","Hormones/hormone inhibitors, herbal",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31Z,2,Phytopharmaka,Pflanzliche Hormone/ Hormonhemmstoffe,Herbal hormones/hormone inhibitors,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal hormones and hormone inhibitors,Manual review against current clinical nomenclature.
31Z01,1,Therapie von Schilddrüsenerkrankungen,"Schilddrüsentherapeutika, pflanzliche","Thyroid therapeutics, herbal",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal thyroid treatments,Manual review against current clinical nomenclature.
31Z02,1,Sonstige,"Hormone/ Hormonhemmstoffe, sonstige pflanzliche","Hormones/hormone inhibitors, other herbal",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other herbal hormones and hormone inhibitors,Manual review against current clinical nomenclature.
32,1,Hypnotika/ Sedativa,Beruhigungsmittel,Sedatives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32,2,Hypnotika/ Sedativa,Durchschlafstörungen,Sleep maintenance insomnia,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32,3,Hypnotika/ Sedativa,"Dystone, vegetative",Vegetative dystonia,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Autonomic dystonia,Manual review against current clinical nomenclature.
32,4,Hypnotika/ Sedativa,Einschlafstörungen,Sleep onset insomnia,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32,5,Hypnotika/ Sedativa,Hypnotika/ Sedativa,Hypnotics/sedatives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32,6,Hypnotika/ Sedativa,Schlafmittel,Sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Hypnotics,Manual review against current clinical nomenclature.
32,7,Hypnotika/ Sedativa,Schlafstörungen,Sleep disorders,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32,8,Hypnotika/ Sedativa,Sedativa,Sedatives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32,9,Hypnotika/ Sedativa,Sedierung,Sedation,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32,10,Hypnotika/ Sedativa,Unruhe,Restlessness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A,1,Monopräparate,"Hypnotika/ Sedativa, Monopräparate","Hypnotics/sedatives, single-agent preparations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A01,1,H1-Antihistaminika,Antihistaminika (H1) als Schlafmittel,H1 antihistamines as sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,H1 antihistamines as hypnotics,Manual review against current clinical nomenclature.
32A01,2,H1-Antihistaminika,H1-Antihistaminika als Schlafmittel,H1 antihistamines as sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,H1 antihistamines as hypnotics,Manual review against current clinical nomenclature.
32A01,3,H1-Antihistaminika,H1-Blocker als Schlafmittel,H1 blockers as sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,H1 blockers as hypnotics,Manual review against current clinical nomenclature.
32A01,4,H1-Antihistaminika,Histamin-H1-Rezeptorantagonisten als Schlafmittel,Histamine H1 receptor antagonists as sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Histamine H1 receptor antagonists as hypnotics,Manual review against current clinical nomenclature.
32A02,1,Barbiturate,Barbiturate als Schlafmittel,Barbiturates as sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Barbiturates as hypnotics,Manual review against current clinical nomenclature.
32A02,2,Barbiturate,Barbitursäure-Derivate als Schlafmittel,Barbituric acid derivatives as sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Barbituric acid derivatives as hypnotics,Manual review against current clinical nomenclature.
32A03,1,"Benzodiazepine, einzelne","Benzodiazepine, Hypnotika","Benzodiazepine, hypnotics",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Benzodiazepine hypnotics,Manual review against current clinical nomenclature.
32A04,1,Andere GABA A-Rezeptor-Agonisten,"GABA A-Rezeptor-Agonisten, andere","GABA A receptor agonists, other",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other GABA-A receptor agonists,Manual review against current clinical nomenclature.
32A04,2,Andere GABA A-Rezeptor-Agonisten,Nicht-Benzodiazepin-Agonisten,Non-benzodiazepine agonists,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A04,3,Andere GABA A-Rezeptor-Agonisten,Z-Drugs,Z-drugs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A04,4,Andere GABA A-Rezeptor-Agonisten,Z-Medikamente,Z-medications,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Z-drugs,Manual review against current clinical nomenclature.
32A04,5,Andere GABA A-Rezeptor-Agonisten,Z-Schlafmittel,Z-sleeping pills,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Z-drugs,Manual review against current clinical nomenclature.
32A04,6,Andere GABA A-Rezeptor-Agonisten,Z-Substanzen,Z-substances,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Z-drugs,Manual review against current clinical nomenclature.
32A05,1,Gestörter Schlaf-Wach-Rhythmus blinder Personen,Hypnotika bei gestörtem Schlaf-Wach-Rhythmus blinder Personen,Hypnotics for disturbed sleep-wake rhythm in blind persons,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A05,2,Gestörter Schlaf-Wach-Rhythmus blinder Personen,Schlafmittel bei gestörtem Schlaf-Wach-Rhythmus blinder Personen,Sleeping pills for disturbed sleep-wake rhythm in blind persons,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,1,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS","ADHS, Insomnie bei Kindern und Jugendlichen","ADHD, insomnia in children and adolescents",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,2,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS","Autismus-Spektrum-Störung, Insomnie bei Kindern und Jugendlichen","Autism spectrum disorder, insomnia in children and adolescents",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,3,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS",Insomnie bei ADHS (Kinder und Jugendliche),Insomnia in ADHD (children and adolescents),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,4,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS",Insomnie bei Autismus-Spektrum-Störung (Kinder und Jugendliche),Insomnia in autism spectrum disorder (children and adolescents),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,5,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS",Insomnie bei Smith-Magenis-Syndrom (Kinder und Jugendliche),Insomnia in Smith-Magenis syndrome (children and adolescents),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,6,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS",Schlafstörungen bei ADHS (Kinder und Jugendliche),Sleep disorders in ADHD (children and adolescents),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,7,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS",Schlafstörungen bei Autismus oder Smith-Magenis-Syndrom (Kinder und Jugendliche),Sleep disorders in autism or Smith-Magenis syndrome (children and adolescents),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,8,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS",Schlafstörungen bei Autismus-Spektrum-Störung (Kinder und Jugendliche),Sleep disorders in autism spectrum disorder (children and adolescents),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,9,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS",Schlafstörungen bei Smith-Magenis-Syndrom (Kinder und Jugendliche),Sleep disorders in Smith-Magenis syndrome (children and adolescents),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A06,10,"Insomnie bei Kindern/ Jugendlichen mit Autismus, SMS oder ADHS","Smith-Magenis-Syndrom, Insomnie bei Kindern und Jugendlichen","Smith-Magenis syndrome, insomnia in children and adolescents",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32A07,1,Sonstige,"Hypnotika/ Sedativa, sonstige Monopräparate","Hypnotics/sedatives, other single preparations",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other single-ingredient hypnotics and sedatives,Manual review against current clinical nomenclature.
32B,1,Kombinationen,"Hypnotika/ Sedativa, Kombinationen","Hypnotics/sedatives, combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32B01,1,Barbituratfreie,"Hypnotika/ Sedativa, barbituratfreie Kombinationen","Hypnotics/sedatives, barbiturate-free combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32B02,1,Barbiturathaltige,Barbiturate,Barbiturates,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32B02,2,Barbiturathaltige,Barbitursäure-Derivate,Barbituric acid derivatives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32B02,3,Barbiturathaltige,"Hypnotika/ Sedativa, barbiturathaltige Kombinationen","Hypnotics/sedatives, barbiturate-containing combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32W,1,Anthroposophika,"Anthroposophika, Hypnotika","Anthroposophic medicines, hypnotics",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic hypnotics,Manual review against current clinical nomenclature.
32W,2,Anthroposophika,"Hypnotika, Anthroposophika","Hypnotics, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic hypnotics,Manual review against current clinical nomenclature.
32X,1,Homöopathika,"Homöopathika, Hypnotika","Homeopathic medicines, hypnotics",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic hypnotics,Manual review against current clinical nomenclature.
